OBJECTID,ntd_id,stop_id,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,stop_code,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code,agency_id,download_date,x,y
380819,90154,3674,Flower / 7th,,34.048546,-118.259061,,,3674,,,,Null,,,,09-09-2024,-118.259060999904,34.0485459998368
378990,90154,684,Cesar E Chavez / Warren,,34.052236,-118.220235,,,684,,,,Null,,,,09-09-2024,-118.220235000349,34.0522360002849
376405,90147,4688102,Olympic Blvd & Olive St (Westbound),,34.042245,-118.25936,,,9305,0,,,0,,,,09-09-2024,-118.259359999655,34.042244999932
385396,90154,11256,Martin Luther King Jr / Vermont,,34.01102,-118.292016,,,11256,,,,Null,,,,09-09-2024,-118.292015999733,34.0110200000574
379061,90154,804,Compton / 53rd,,33.994626,-118.247603,,,804,,,,Null,,,,09-09-2024,-118.247603000133,33.9946260003216
374745,90147,1804740,Vernon & Main St. (CW),,34.003778,-118.274327,,,1507,0,,,0,,,,09-09-2024,-118.274327000385,34.0037779999142
382147,90154,5700,Vermont / Vernon,,34.003487,-118.291389,,,5700,,,,Null,,,,09-09-2024,-118.291388999919,34.0034870003709
384400,90154,9370,Compton / Slauson,,33.989608,-118.247889,,,9370,,,,Null,,,,09-09-2024,-118.247889000364,33.9896080001914
383306,90154,7512,Avenue 26 / Idell,,34.08584,-118.224854,,,7512,,,,Null,,,,09-09-2024,-118.224854000098,34.0858400001239
390729,90154,80136D,Expo / Bundy Station - Northwest Entrance,,34.03164,-118.45331,,,80136D,2,80136S,,Null,,,,09-09-2024,-118.4533100002,34.0316399996557
167878,90008,184,OCEAN PARK EB & CENTINELA NS,3400 OCEAN PARK BLVD & CENTINELA AVE,34.023007,-118.448848,,,1281,,,,0,,,,09-09-2024,-118.448847999911,34.0230069996778
103376,90039,526,FAIRFAX AVE/ADAMS BLVD,,34.032633,-118.370807,,,430,,,,0,,,,09-09-2024,-118.370806999741,34.0326330002294
379654,90154,1858,Fairfax / Adams,,34.032632,-118.370832,,,1858,,,,Null,,,,09-09-2024,-118.370831999855,34.0326319996875
103447,90039,598,SEPULVEDA BLVD/WASHINGTON PL,,34.00945,-118.41439,,,627,,,,0,,,,09-09-2024,-118.414390000035,34.0094499996763
381646,90154,5001,Figueroa / 43rd,,34.005775,-118.282558,,,5001,,,,Null,,,,09-09-2024,-118.282558000127,34.0057749999966
383475,90154,7803,Manchester / Lincoln,,33.95968,-118.418342,,,7803,,,,Null,,,,09-09-2024,-118.418341999787,33.9596800000181
104704,90042,372,Western Ave & Imperial Hwy,,33.930379,-118.309221,,,501,,,,2,,,,09-09-2024,-118.30922100028,33.9303789997089
381483,90154,4760,Broadway / 108th,,33.938086,-118.277945,,,4760,,,,Null,,,,09-09-2024,-118.277945000226,33.9380859999252
168047,90008,481,CALIFORNIA WB & 6TH AVE (VENICE) NS,600 CALIFORNIA AVE & 6TH AVE,33.991424,-118.465568,,,2702,,,,0,,,,09-09-2024,-118.465568000037,33.9914240000985
376737,90147,486097,Mindanao Way & Glencoe Ave (Southbound),,33.985387,-118.437359,,,9101,0,,,0,,,,09-09-2024,-118.437359000178,33.9853870000202
168542,90008,1442,23RD NB & ASHLAND NS,23RD ST & ASHLAND AVE,34.01281,-118.45979,,,2896,,,,0,,,,09-09-2024,-118.459790000197,34.0128100001303
387079,90154,14300,Santa Ana / Seville,,33.964771,-118.222237,,,14300,,,,Null,,,,09-09-2024,-118.222237000164,33.964770999968
631487,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525665,Maie Ave & 88th St,,33.957205,-118.244111,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.244110999791,33.9572050000927
386083,90154,12550,Normandie / 91st,,33.954462,-118.300359,,,12550,,,,Null,,,,09-09-2024,-118.300358999628,33.9544619999901
631057,90268,3878469,N Fir / W Regent,,33.964502,-118.357205,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.357204999864,33.9645019999948
384755,90154,10100,Manchester / Spruce,,33.960914,-118.347282,,,10100,,,,Null,,,,09-09-2024,-118.347281999929,33.9609140001642
383329,90154,7558,Century / Firmona,,33.945327,-118.357139,,,7558,,,,Null,,,,09-09-2024,-118.357138999742,33.9453269998474
385751,90154,11959,Fair Oaks / Walnut,,34.149359,-118.150683,,,11959,,,,Null,,,,09-09-2024,-118.150682999663,34.1493589996753
385087,90154,10648,Gage / Colmar,,33.974949,-118.157266,,,10648,,,,Null,,,,09-09-2024,-118.157265999592,33.9749490001431
103633,90041,10152,Eastern/Sheriff Rd,,34.05155,-118.17431,,,10152,0,,,0,,,,09-09-2024,-118.174309999583,34.0515500001661
385419,90154,11288,Eastern / Lansdowne,,34.061206,-118.17629,,,11288,,,,Null,,,,09-09-2024,-118.176289999657,34.0612060000097
377046,90147,5800868,Warwick Ave & Allan St (Southbound) (4254),,34.081073,-118.16659,,,4254,0,,,0,,,,09-09-2024,-118.166590000202,34.0810730001966
642086,99424,610,Fair Oaks Ave & Congress St,,34.133798,-118.150507,,,10394,Null,,,Null,,,,09-09-2024,-118.150506999936,34.1337980002552
380673,90154,3467,Fair Oaks / Walnut,,34.149401,-118.150379,,,3467,,,,Null,,,,09-09-2024,-118.15037899989,34.14940100021
170655,90010,43,Figueroa St at 135th St,,33.908906,-118.282578,,,662125,,,,2,,,,09-09-2024,-118.282578000219,33.908905999763
387411,90154,14821,Talmadge / Prospect,,34.101957,-118.283124,,,14821,,,,Null,,,,09-09-2024,-118.283123999842,34.1019569998371
383993,90154,8689,Allesandro / Ewing,,34.090895,-118.258131,,,8689,,,,Null,,,,09-09-2024,-118.258131000142,34.0908949997155
375054,90147,303292,Franklin & Van Ness Ave.,,34.105233,-118.315992,,,2605,0,,,0,,,,09-09-2024,-118.315991999631,34.1052329998026
379136,90154,924,Rosecrans / Crenshaw,,33.901796,-118.32599,,,924,,,,Null,,,,09-09-2024,-118.32598999991,33.9017959997874
631819,90269;90270;90271;90272;90273;90274;90275;90276;90278,2526009,Central Ave & 123rd St,,33.920525,-118.254014,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.254013999635,33.9205250002751
381460,90154,4731,Pico / Beverwil,,34.0549,-118.398792,,,4731,,,,Null,,,,09-09-2024,-118.398792000191,34.0549000003443
168233,90008,794,OLYMPIC WB & BEVERLY GLEN NS,10400 W OLYMPIC BLVD & S BEVERLY GLEN BLVD,34.050385,-118.420539,,,2353,,,,0,,,,09-09-2024,-118.420538999596,34.0503850002772
167901,90008,238,PICO EB & WESTWOOD FS,10900 W PICO BLVD & VETERAN AVE,34.040338,-118.427921,,,2089,,,,0,,,,09-09-2024,-118.427920999766,34.0403379999867
382333,90154,5991,Santa Monica / Corinth,,34.046019,-118.449668,,,5991,,,,Null,,,,09-09-2024,-118.449668000069,34.0460190002292
388407,90154,16356,Sunset / Cliffwood,,34.057347,-118.485468,,,16356,,,,Null,,,,09-09-2024,-118.485468000335,34.0573470002984
168688,90008,1658,UCLA YOUNG HALL,0 CHARLES E YOUNG DR E & MANNING DR,34.067919,-118.440526,,,3100,,,,0,,,,09-09-2024,-118.440525999933,34.0679190000884
379013,90154,719,City Terrace / Pomeroy,,34.050902,-118.188694,,,719,,,,Null,,,,09-09-2024,-118.188693999982,34.0509020002136
382001,90154,5496,San Pedro / 9th,,34.037556,-118.250242,,,5496,,,,Null,,,,09-09-2024,-118.250241999808,34.0375559997578
376382,90147,4668082,Flower St & Venice Blvd (Southbound),,34.037147,-118.268772,,,9263,0,,,0,,,,09-09-2024,-118.268772000128,34.03714700034
386747,90154,13738,Normandie / Santa Monica Fwy,,34.037326,-118.300399,,,13738,,,,Null,,,,09-09-2024,-118.300398999811,34.0373259998001
375386,90147,305829,West & Buckingham Rd. (Northbound),,34.033347,-118.341059,,,1409,0,,,0,,,,09-09-2024,-118.34105899985,34.0333470000805
386415,90154,13120,Alvarado / Olympic,,34.051959,-118.279862,,,13120,,,,Null,,,,09-09-2024,-118.279861999653,34.051959000087
384091,90154,8843,Avalon / 54th,,33.993147,-118.265044,,,8843,,,,Null,,,,09-09-2024,-118.265043999784,33.9931470001286
382124,90154,5666,Vermont / 56th,,33.991278,-118.29132,,,5666,,,,Null,,,,09-09-2024,-118.291320000322,33.9912779996311
381792,90154,5193,La Brea / 2nd,,34.070839,-118.343869,,,5193,,,,Null,,,,09-09-2024,-118.343869000127,34.0708389997492
383661,90154,8085,Temple / Douglas,,34.067181,-118.256786,,,8085,,,,Null,,,,09-09-2024,-118.256786000277,34.0671810001172
382788,90154,6704,Valley / Del Paso,,34.063052,-118.182214,,,6704,,,,Null,,,,09-09-2024,-118.182213999985,34.0630520002132
380009,90154,2397,Grand / 2nd,,34.054321,-118.250213,,,2397,,,,Null,,,,09-09-2024,-118.250213000394,34.0543210003711
168024,90008,421,WILSHIRE WB & 20TH NS,2000 WILSHIRE BLVD & 20TH ST,34.031475,-118.483187,,,1402,,,,0,,,,09-09-2024,-118.483186999962,34.0314749997006
390706,90154,80133S,Palms Station,,34.029323,-118.404255,,,80133S,1,,,Null,,,,09-09-2024,-118.404255000387,34.0293229997741
388075,90154,15817,Adams / Dunsmuir,,34.032604,-118.359297,,,15817,,,,Null,,,,09-09-2024,-118.359297000091,34.0326040001398
384423,90154,9414,Crenshaw / Homeland,,34.005443,-118.333982,,,9414,,,,Null,,,,09-09-2024,-118.333982000176,34.0054430002391
377378,90147,8201767,Broadway & Washington Blvd (SB),,34.031804,-118.265602,,,10443,0,,,0,,,,09-09-2024,-118.265602,34.0318040002271
374722,90147,1804486,55th & Holmes Ave. (Southbound),,33.992946,-118.241248,,,1605,0,,,0,,,,09-09-2024,-118.24124799981,33.9929459999809
168565,90008,1469,GLENCOE SB & MAXELLA NS,GLENCOE AVE & MAXELLA AVE,33.987271,-118.440393,,,2926,,,,0,,,,09-09-2024,-118.440392999863,33.9872710002466
380796,90154,3648,La Brea / Fairview,,33.979152,-118.357725,,,3648,,,,Null,,,,09-09-2024,-118.357725000446,33.9791519999592
103301,90039,309,FRESHMAN DR/OVERLAND AVE,,34.001914,-118.390968,,,374,,,,0,,,,09-09-2024,-118.390968000155,34.0019140002477
376714,90147,486061,Culver Blvd & Berryman Ave (Northbound),,34.000061,-118.413497,,,9032,0,,,0,,,,09-09-2024,-118.413497000082,34.0000609996501
380464,90154,3117,Main / Pico Layover,,34.008521,-118.490035,,,3117,,,,Null,,,,09-09-2024,-118.490035000205,34.0085209996819
168356,90008,991,14TH NB & BROADWAY FS,1400 14TH ST & BROADWAY,34.023063,-118.484356,,,1002,,,,0,,,,09-09-2024,-118.484356000099,34.0230629998859
103424,90039,575,AVIATION BLVD/111TH ST,,33.934335,-118.378369,,,603,,,,0,,,,09-09-2024,-118.378368999836,33.9343350000653
380132,90154,2605,Imperial / Hawthorne,,33.93107,-118.352924,,,2605,,,,Null,,,,09-09-2024,-118.352924000225,33.9310699998767
379677,90154,1887,Figueroa / Harbor Fwy Station,,33.928658,-118.282743,,,1887,,,,Null,,,,09-09-2024,-118.282743000075,33.9286580000335
390042,90154,140806,Imperial / Prairie,,33.931086,-118.34373,,,140806,,,,Null,,,,09-09-2024,-118.34373000021,33.9310860001087
381669,90154,5032,Figueroa / Century,,33.945264,-118.282482,,,5032,,,,Null,,,,09-09-2024,-118.282481999959,33.9452639999985
375718,90147,357120,Weignand Ave & 107th St (Northbound),,33.938796,-118.229621,,,5364,0,,,0,,,,09-09-2024,-118.229620999985,33.9387960001585
386607,90154,13456,Figueroa / 88th,,33.956906,-118.282842,,,13456,,,,Null,,,,09-09-2024,-118.282841999809,33.9569060002335
375787,90147,357943,Vermont Ave & 81st St (Northbound),,33.965945,-118.291533,,,5229,0,,,0,,,,09-09-2024,-118.291532999859,33.9659450000933
384686,90154,9956,Florence / Prairie,,33.971426,-118.343962,,,9956,,,,Null,,,,09-09-2024,-118.343962000013,33.971426000192
383358,90154,7634,Florence / 8th,,33.974434,-118.326757,,,7634,,,,Null,,,,09-09-2024,-118.326757000365,33.9744340003447
103324,90039,336,JEFFERSON BLVD/BEETHOVEN ST,,33.976084,-118.420789,,,403,,,,0,,,,09-09-2024,-118.420788999841,33.9760839996285
605610,90214,5726860,Century Blvd. / International Rd.,,33.945673,-118.381699,,,170,0,,,0,,,,09-09-2024,-118.381698999797,33.9456730000079
631750,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525934,Pomona Blvd & Hillview Ave,,34.033247,-118.149888,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.14988799962,34.033247000263
381692,90154,5062,Fremont / Valley,,34.077158,-118.151712,,,5062,,,,Null,,,,09-09-2024,-118.151712000058,34.0771580003608
383945,90154,8575,Yosemite / Avoca,,34.132587,-118.196043,,,8575,,,,Null,,,,09-09-2024,-118.196042999642,34.1325869996721
380773,90154,3619,Imperial / Smallwood,,33.925771,-118.155014,,,3619,,,,Null,,,,09-09-2024,-118.15501400043,33.9257710000066
104913,90043,7267939,Florence Ave & Jaboneria Rd (WB),,33.967215,-118.157827,,,,0,,,0,,,,09-09-2024,-118.157827000182,33.9672149998377
104990,90043,7297387,Triggs St & McBride Ave (EB),,34.014623,-118.170908,,,,0,,,0,,,,09-09-2024,-118.170907999652,34.0146229999234
641491,99423,217,Glendale at Wilson,,34.148289,-118.24654,,,,Null,,,Null,,,,09-09-2024,-118.246540000301,34.1482889997194
384609,90154,9810,Atlantic / Pomona,,34.032937,-118.153275,,,9810,,,,Null,,,,09-09-2024,-118.153275000381,34.0329369999309
104652,90042,317,Western Ave & 125th St,,33.919104,-118.308954,,,428,,,,2,,,,09-09-2024,-118.308954000316,33.9191039996976
382356,90154,6022,Santa Monica / Kings,,34.090582,-118.371895,,,6022,,,,Null,,,,09-09-2024,-118.371894999687,34.0905820000764
385273,90154,11027,Hollywood / Sycamore,,34.101686,-118.343147,,,11027,,,,Null,,,,09-09-2024,-118.343146999879,34.1016859998913
385943,90154,12299,Normandie / Santa Monica,,34.09105,-118.300599,,,12299,,,,Null,,,,09-09-2024,-118.300598999827,34.0910500000662
386014,90154,12443,Vermont / Finley,,34.107827,-118.291941,,,12443,,,,Null,,,,09-09-2024,-118.291941000288,34.1078269998325
641568,99423,294,Chevy Chase at Garfield,,34.136267,-118.239493,,,,Null,,,Null,,,,09-09-2024,-118.239492999867,34.1362669998679
168333,90008,948,OLIVE NB & PICO NS,1300 S OLIVE ST & W PICO BLVD,34.038037,-118.263326,,,2428,,,,0,,,,09-09-2024,-118.26332599965,34.0380369996603
387929,90154,15598,Broadway / 12th,,34.037961,-118.260255,,,15598,,,,Null,,,,09-09-2024,-118.260255000156,34.0379609997534
390520,90154,25400134,Crenshaw / Washington,,34.039556,-118.331405,,,25400134,,,,Null,,,,09-09-2024,-118.331405000426,34.0395560001578
385350,90154,11185,Irolo / San Marino,,34.054203,-118.300896,,,11185,,,,Null,,,,09-09-2024,-118.300895999928,34.0542030000136
388593,90154,16701,Wilshire / Alvarado,,34.057995,-118.275596,,,16701,,,,Null,,,,09-09-2024,-118.275596000081,34.0579950001054
168262,90008,834,WESTWOOD SB & MISSOURI NS,1800 WESTWOOD BLVD & MISSOURI AVE,34.048266,-118.435573,,,2381,,,,0,,,,09-09-2024,-118.435573000273,34.0482659999079
385937,90154,12293,Normandie / Clinton,,34.080627,-118.300558,,,12293,,,,Null,,,,09-09-2024,-118.300557999819,34.0806270003269
388599,90154,16711,Wilshire / Cloverdale,,34.062418,-118.34633,,,16711,,,,Null,,,,09-09-2024,-118.346330000425,34.0624180000651
377115,90147,5802499,Echo Park Ave & Laguna Ave (Southbound),,34.072722,-118.259778,,,4061,0,,,0,,,,09-09-2024,-118.25977800013,34.0727220002601
103988,90041,4013,4th/Los Angeles,,34.047409,-118.246402,,,4013,0,,,0,,,,09-09-2024,-118.246402000209,34.0474090002329
384348,90154,9277,City Terrace / Alma,,34.048982,-118.191724,,,9277,,,,Null,,,,09-09-2024,-118.191724000367,34.0489819998631
377192,90147,5814630,Blanchard St & Blades St (Eastbound) (4337),,34.047712,-118.196363,,,4337,0,,,0,,,,09-09-2024,-118.196363000207,34.0477120002055
386678,90154,13609,Hoover / 28th,,34.029504,-118.284097,,,13609,,,,Null,,,,09-09-2024,-118.28409700016,34.0295039997777
375200,90147,305408,Grand & 28th St.,,34.024799,-118.273423,,,1262,0,,,0,,,,09-09-2024,-118.273422999664,34.0247989999201
382030,90154,5537,Santa Fe / Olympic,,34.025943,-118.229756,,,5537,,,,Null,,,,09-09-2024,-118.229755999704,34.0259430002286
631673,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525856,Indiana St & Whittier Blvd,,34.023768,-118.192216,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.192215999563,34.0237679999958
389927,90154,36576,Vernon / Figueroa,,34.003896,-118.282304,,,36576,,,,Null,,,,09-09-2024,-118.282303999684,34.0038959996701
386601,90154,13448,Figueroa / 65th,,33.980782,-118.28281,,,13448,,,,Null,,,,09-09-2024,-118.282810000022,33.98078200008
376451,90147,469012,National Blvd & Motor Ave (Southbound),,34.029178,-118.410816,,,8966,0,,,0,,,,09-09-2024,-118.410815999677,34.0291780002702
379700,90154,1918,Washington / Exposition Sta Dwy,,34.027782,-118.38751,,,1918,,,,Null,,,,09-09-2024,-118.387510000147,34.0277820001534
631412,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525588,La Cienega Blvd & Jefferson Blvd,,34.025995,-118.372243,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.372242999842,34.0259949997409
379107,90154,876,Crenshaw / Stocker,,34.008237,-118.33494,,,876,,,,Null,,,,09-09-2024,-118.334940000426,34.0082369998579
381028,90154,4057,Normandie / Martin Luther King Jr,,34.010646,-118.300046,,,4057,,,,Null,,,,09-09-2024,-118.300045999633,34.0106459998231
375194,90147,305368,23rd & Broadway,,34.028154,-118.26816,,,1256,0,,,0,,,,09-09-2024,-118.268160000383,34.0281539996411
605616,90214,5726867,Century Blvd. / Aviation Blvd.,,33.945316,-118.379112,,,205,0,,,0,,,,09-09-2024,-118.379112000001,33.9453159997115
389850,90154,32068,103rd / Graham,,33.943098,-118.2427,,,32068,,,,Null,,,,09-09-2024,-118.242699999804,33.9430980001847
390514,90154,25400009,Grape / 103rd,,33.943351,-118.236644,,,25400009,,,,Null,,,,09-09-2024,-118.23664400013,33.9433509998542
382765,90154,6640,Tweedy / San Juan,,33.943819,-118.20322,,,6640,,,,Null,,,,09-09-2024,-118.203219999773,33.9438189999385
167924,90008,284,4TH SB & PICO FS,1900 4TH ST & PICO BLVD,34.009368,-118.487126,,,1115,,,,0,,,,09-09-2024,-118.487126000194,34.0093679997988
168588,90008,1517,PALMS WB & GLENDON FS,PALMS BLVD & GLENDON AVE,34.023352,-118.414049,,,2961,,,,0,,,,09-09-2024,-118.414048999553,34.0233520002791
390537,90154,25400175,La Brea / Manchester,,33.962323,-118.353185,,,25400175,,,,Null,,,,09-09-2024,-118.35318500034,33.9623229996417
631435,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525612,Vermont Ave & 119th St,,33.924401,-118.291907,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.291906999953,33.9244009999513
103347,90039,468,JEFFERSON BLVD/COTA ST,,33.999715,-118.395653,,,439,,,,0,,,,09-09-2024,-118.395653000026,33.9997150002847
168285,90008,866,OCEAN PARK EB & 14TH NS,1400 OCEAN PARK BLVD & 14TH ST,34.010369,-118.47031,,,1272,,,,0,,,,09-09-2024,-118.470309999809,34.010369000079
376428,90147,468987,National Blvd & Overland Ave (Eastbound),,34.030807,-118.415982,,,8946,0,,,0,,,,09-09-2024,-118.415981999771,34.0308070003526
103562,90039,716,LA CIENEGA AVE/WASHINGTON BLVD,,34.03121,-118.378891,,,914,,,,0,,,,09-09-2024,-118.378891000068,34.031210000184
631650,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525833,3rd St & LaVerne Ave - Dionicio Morales Transit Plaza,,34.0332467525294,-118.158220302401,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.158220302377,34.0332467523627
642132,99424,717,East Orange Grove Boulevard & North Fair Oaks Aven,,34.157706,-118.1501,,,5073,Null,,,Null,,,,09-09-2024,-118.15010000023,34.157706000033
389904,90154,36506,Imperial / Brookshire,,33.919556,-118.143638,,,36506,,,,Null,,,,09-09-2024,-118.143637999777,33.9195560001975
384045,90154,8779,Atlantic / Southern,,33.946352,-118.181189,,,8779,,,,Null,,,,09-09-2024,-118.181188999788,33.9463519996979
631773,90269;90270;90271;90272;90273;90274;90275;90276;90278,2525957,Ford Blvd & 4th St,,34.0314,-118.169066,,,,0,,America/Los_Angeles,0,,,,09-09-2024,-118.16906599967,34.0313999996826
385256,90154,10999,Avenue 64 / La Loma,,34.130756,-118.177154,,,10999,,,,Null,,,,09-09-2024,-118.177154000195,34.1307559997454
381715,90154,5094,Glendale / Harvard,,34.144305,-118.247964,,,5094,,,,Null,,,,09-09-2024,-118.247963999808,34.1443049999693
605639,90214,5726890,Grand Ave. / Kansas St.,,33.919354,-118.400148,,,228,0,,,0,,,,09-09-2024,-118.400147999926,33.9193540001748
605633,90214,5726884,Main St. / Holly Ave.,,33.920991,-118.416055,,,222,0,,,0,,,,09-09-2024,-118.416054999566,33.9209909998506
375100,90147,304633,Vermont Ave & Prospect Ave,,34.101949,-118.291737,,,2689,0,,,0,,,,09-09-2024,-118.291737000073,34.1019489998155
389240,90154,17785,Avenue 43 / Figueroa,,34.094314,-118.208263,,,17785,,,,Null,,,,09-09-2024,-118.208262999844,34.0943139997107
384371,90154,9332,Colorado / Figueroa,,34.138035,-118.188015,,,9332,,,,Null,,,,09-09-2024,-118.188015000289,34.1380349997973
389209,90154,17618,Wilmington / Stockwell,,33.908792,-118.239252,,,17618,,,,Null,,,,09-09-2024,-118.239251999842,33.9087919999555
381051,90154,4128,Olympic / La Peer,,34.059265,-118.386481,,,4128,,,,Null,,,,09-09-2024,-118.386480999752,34.0592649997762
382379,90154,6053,Santa Monica / Century Park West,,34.059147,-118.420913,,,6053,,,,Null,,,,09-09-2024,-118.42091299969,34.0591470003474
